Geo Point;Geo Shape;id_ref_ZdA;GARES_ID;NOM_GARE;NOM_IV;MODE_;TERMINUS;IDREFLIGA;RES_COM;LIGNE_CODE;INDICE_LIG;X;Y
-5.981316754291217, -1.3606175853149332;"{""coordinates"": [-1.360617585314933, -5.981316754291217], ""type"": ""Point""}";42369;93;BOTZARIS;Botzaris;METRO;;A01550;METRO 7bis;METRO 7bis-117033;7b;417.328125;384.703125
-5.981566919153182, -1.3605827565470843;"{""coordinates"": [-1.360582756547084, -5.981566919153182], ""type"": ""Point""}";44310;633;PÈRE LACHAISE;Père Lachaise;METRO;;A01535;METRO 2;METRO 2-103039;2;420.69639301;344.34825766
-5.981532873776698, -1.3607762449575727;"{""coordinates"": [-1.360776244957573, -5.981532873776698], ""type"": ""Point""}";44617;730;RÉPUBLIQUE;République;METRO;;A01536;METRO 3;METRO 3-109069;3;389.98740328;351.51266299
-5.981324033911016, -1.3607734930169566;"{""coordinates"": [-1.360773493016957, -5.981324033911016], ""type"": ""Point""}";44901;810;STALINGRAD;Stalingrad;METRO;;A01540;METRO 7;METRO 7-105055;7;392.2765471;384.91925257
-5.981326756086905, -1.360775928541251;"{""coordinates"": [-1.360775928541251, -5.981326756086905], ""type"": ""Point""}";44901;809;STALINGRAD;Stalingrad;METRO;;A01538;METRO 5;METRO 5-105055;5;391.86218058;384.50497474
-5.981345065175278, -1.3607448590743263;"{""coordinates"": [-1.360744859074326, -5.981345065175278], ""type"": ""Point""}";43425;373;JAURÈS;Jaurès;METRO;;A01535;METRO 2;METRO 2-117039;2;396.67950442;381.29885217
-5.981739899867026, -1.3609176287991833;"{""coordinates"": [-1.360917628799183, -5.981739899867026], ""type"": ""Point""}";44487;673;PONT MARIE;Pont Marie;METRO;;A01540;METRO 7;METRO 7-107065;7;365.49584136;319.62463532
-5.981823397447092, -1.3608245733264124;"{""coordinates"": [-1.360824573326412, -5.981823397447092], ""type"": ""Point""}";44911;842;SULLY-MORLAND;Sully-Morland;METRO;;A01540;METRO 7;METRO 7-107067;7;379.67077978;305.43383539
-5.982141403991643, -1.361131218529176;"{""coordinates"": [-1.361131218529176, -5.982141403991643], ""type"": ""Point""}";43238;565;MONTPARNASSE;Montparnasse;METRO;;A01539;METRO 6;METRO 6-285;6;327.71038181;257.24416023
-5.982132649299904, -1.3611315732550966;"{""coordinates"": [-1.361131573255097, -5.982132649299904], ""type"": ""Point""}";43238;563;MONTPARNASSE;Montparnasse;METRO;;A01546;METRO 13;METRO 13-285;13;327.73091436;258.64881275
-5.98170157618297, -1.3613416662117006;"{""coordinates"": [-1.361341666211701, -5.98170157618297], ""type"": ""Point""}";43026;294;FRANKLIN D. ROOSEVELT;Franklin D. Roosevelt;METRO;;A01542;METRO 9;METRO 9-109049;9;297.87452668;329.5166955
-5.981990823218206, -1.3611825173132948;"{""coordinates"": [-1.361182517313295, -5.981990823218206], ""type"": ""Point""}";42874;247;DUROC;Duroc;METRO;;A01546;METRO 13;METRO 13-114049;13;320.82141516;281.80379859
-5.9813152984567095, -1.3611033611473273;"{""coordinates"": [-1.361103361147327, -5.98131529845671], ""type"": ""Point""}";42280;50;BARBÈS-ROCHECHOUART;Barbès-Rochechouart;METRO;;A01537;METRO 4;METRO 4-104037;4;339.48632813;389.24029541
-5.98187168663854, -1.3609927973810507;"{""coordinates"": [-1.360992797381051, -5.98187168663854], ""type"": ""Point""}";58716;604;ODÉON;Odéon;METRO;;A01543;METRO 10;METRO 10-104059;10;352.28210449;299.1940918
-5.981934633151093, -1.3605653375406366;"{""coordinates"": [-1.360565337540637, -5.981934633151093], ""type"": ""Point""}";45229;233;DAUMESNIL;Daumesnil;METRO;;A01539;METRO 6;METRO 6-106037;6;420.23427448;285.33036275
-5.982252639154403, -1.360739910057304;"{""coordinates"": [-1.360739910057304, -5.982252639154403], ""type"": ""Point""}";44506;991;PORTE D'ITALIE;Pte d'Italie;TRAM;;A01193;TRAM 3a;TRAM 3a-107083;3A;389.44108744;235.97038179
-5.97980524699141, -1.3606121232412862;"{""coordinates"": [-1.360612123241286, -5.97980524699141], ""type"": ""Point""}";411440;1054;CREIL;Creil;TRAIN;TRAIN H;A01849;TRAIN H;TRAIN H-502;H;431.57889478;626.61274649
-5.9817178128276, -1.3612067619176862;"{""coordinates"": [-1.361206761917686, -5.9817178128276], ""type"": ""Point""}";45676;200;CONCORDE;Concorde;METRO;;A01545;METRO 12;METRO 12-101061;12;319.35185101;325.7222238
-5.98117524128714, -1.3601457339742407;"{""coordinates"": [-1.360145733974241, -5.98117524128714], ""type"": ""Point""}";44201;973;NOISY-LE-SEC;Noisy-le-Sec;TRAM;TRAM  1;A01191;TRAM 1;TRAM 1-360;1;494.20330382;403.17620439
-5.981153778112268, -1.3600319458630816;"{""coordinates"": [-1.360031945863082, -5.981153778112268], ""type"": ""Point""}";43096;998;BONDY;Bondy;TRAM;TRAM  4;A01761;TRAM 4;TRAM 4-361;4;512.62989613;405.60393345
-5.980786615045966, -1.3598689789725305;"{""coordinates"": [-1.35986897897253, -5.980786615045966], ""type"": ""Point""}";411280;995;LYCÉE HENRI SELLIER;Lycée Henri Sellier;TRAM;;A01761;TRAM 4;TRAM 4-1402;4;541.99690017;462.93517568
-5.9815315775226665, -1.3619337937091294;"{""coordinates"": [-1.361933793709129, -5.981531577522667], ""type"": ""Point""}";43184;713;PUTEAUX;Puteaux;TRAM;;A01192;TRAM 2;TRAM 2-379;2;204.47937285;361.97730212
-5.982190882699715, -1.3618431049721025;"{""coordinates"": [-1.361843104972102, -5.982190882699715], ""type"": ""Point""}";44249;623;PARC DE SAINT-CLOUD;Parc de St-Cloud;TRAM;;A01192;TRAM 2;TRAM 2-323;2;213.17789486;255.63196046
-5.982514851187961, -1.3617792241735454;"{""coordinates"": [-1.361779224173545, -5.982514851187961], ""type"": ""Point""}";47364;112;BRIMBORION;Brimborion;TRAM;;A01192;TRAM 2;TRAM 2-321;2;220.54853014;203.20465241
-5.9825108196415, -1.3615613998238891;"{""coordinates"": [-1.361561399823889, -5.9825108196415], ""type"": ""Point""}";43765;462;LES MOULINEAUX;Les Moulineaux;TRAM;;A01192;TRAM 2;TRAM 2-320;2;255.49510898;201.91951261
-5.982309750903672, -1.361319682392036;"{""coordinates"": [-1.361319682392036, -5.982309750903672], ""type"": ""Point""}";44917;1010;SUZANNE LENGLEN;Suzanne Lenglen;TRAM;;A01192;TRAM 2;TRAM 2-1502;2;296.01519067;231.96501608
-5.982306586506398, -1.361262894843553;"{""coordinates"": [-1.361262894843553, -5.982306586506398], ""type"": ""Point""}";45356;1009;PORTE D'ISSY;Pte d'Issy;TRAM;;A01192;TRAM 2;TRAM 2-1503;2;305.144488;231.9684509
-5.981510232000139, -1.3612548295103246;"{""coordinates"": [-1.361254829510325, -5.981510232000139], ""type"": ""Point""}";58566;1000;SAINT-LAZARE;St-Lazare;METRO;;A01547;METRO 14;METRO 14-329;14;313.4854126;359.37762451
-5.981324568259763, -1.361271138340591;"{""coordinates"": [-1.361271138340591, -5.981324568259763], ""type"": ""Point""}";44372;649;PLACE DE CLICHY;Place de Clichy;METRO;;A01535;METRO 2;METRO 2-114065;2;312.51483528;389.24290415
-5.979810253165828, -1.3607027609928048;"{""coordinates"": [-1.360702760992805, -5.979810253165828], ""type"": ""Point""}";411329;1055;SAINT-LEU DESSERENT;Saint-leu DEsserent;TRAIN;;A01849;TRAIN H;TRAIN H-503;H;417.00848389;626.61431885
-5.980195122455227, -1.3632218968514684;"{""coordinates"": [-1.363221896851468, -5.980195122455227], ""type"": ""Point""}";411342;1061;LIANCOURT-SAINT-PIERRE;Liancourt-Saint-Pierre;TRAIN;;A01852;TRAIN J;TRAIN J-509;J;9.86968994;587.33129883
-5.979796244964444, -1.359506259048822;"{""coordinates"": [-1.359506259048822, -5.979796244964444], ""type"": ""Point""}";411405;1066;LE PLESSIS BELLEVILLE;Le Plessis Belleville;TRAIN;;A02175;TRAIN K;TRAIN K-514;K;608.89102472;618.25755462
-5.980483749840643, -1.3589441917083105;"{""coordinates"": [-1.35894419170831, -5.980483749840643], ""type"": ""Point""}";411384;1071;NOGENT L'ARTAUD CHARLY;Nogent l'Artaud Charly;TRAIN;;A01844;TRAIN P;TRAIN P-519;P;692.88979673;503.22624068
-5.9818285529451805, -1.360979832621098;"{""coordinates"": [-1.360979832621098, -5.98182855294518], ""type"": ""Point""}";44877;776;SAINT-MICHEL;St-Michel;METRO;;A01537;METRO 4;METRO 4-104057;4;354.74171039;305.98411573
-5.981538425200269, -1.3612219353443686;"{""coordinates"": [-1.361221935344369, -5.981538425200269], ""type"": ""Point""}";58718;345;HAVRE-CAUMARTIN;Havre-Caumartin;METRO;;A01542;METRO 9;METRO 9-103061;9;318.50778156;354.57289371
-5.981712756784478, -1.3609862142408724;"{""coordinates"": [-1.360986214240872, -5.981712756784478], ""type"": ""Point""}";42587;167;CHÂTELET;Châtelet;METRO;;A01547;METRO 14;METRO 14-111057;14;354.7437006;324.57729189
-5.98156354366444, -1.3605216561913063;"{""coordinates"": [-1.360521656191306, -5.98156354366444], ""type"": ""Point""}";43055;301;GAMBETTA;Gambetta;METRO;;A01536;METRO 3;METRO 3-103037;3;430.51867676;344.34729004
-5.982099117563675, -1.3611331103577409;"{""coordinates"": [-1.361133110357741, -5.982099117563675], ""type"": ""Point""}";43238;564;MONTPARNASSE;Montparnasse;METRO;;A01537;METRO 4;METRO 4-285;4;327.78140885;264.03006306
-5.981438085821565, -1.3610551971616818;"{""coordinates"": [-1.361055197161682, -5.981438085821565], ""type"": ""Point""}";42414;122;CADET;Cadet;METRO;;A01540;METRO 7;METRO 7-107049;7;346.11871338;369.15771484
-5.981585107265848, -1.3611400285768331;"{""coordinates"": [-1.361140028576833, -5.981585107265848], ""type"": ""Point""}";42237;606;OPÉRA;Opéra;METRO;;A01536;METRO 3;METRO 3-108041;3;331.2217673;346.37437476
-5.9812550818450765, -1.3607118242105787;"{""coordinates"": [-1.360711824210579, -5.981255081845076], ""type"": ""Point""}";42780;227;CRIMÉE;Crimée;METRO;;A01540;METRO 7;METRO 7-107035;7;402.77031316;395.4105907
-5.9815985588895755, -1.3607583495471909;"{""coordinates"": [-1.360758349547191, -5.981598558889575], ""type"": ""Point""}";45193;602;OBERKAMPF;Oberkampf;METRO;;A01538;METRO 5;METRO 5-109071;5;392.27417223;340.83916961
-5.981699148932578, -1.3608687574242808;"{""coordinates"": [-1.360868757424281, -5.981699148932578], ""type"": ""Point""}";415851;352;HÔTEL DE VILLE;Hôtel de Ville;METRO;;A01534;METRO 1;METRO 1-101051;1;373.68898511;325.71488433
-5.98186875286461, -1.3609396831886262;"{""coordinates"": [-1.360939683188626, -5.98186875286461], ""type"": ""Point""}";42674;192;CLUNY-LA SORBONNE;Cluny - La Sorbonne;METRO;;A01543;METRO 10;METRO 10-110060;10;360.82067871;299.19311523
-5.982075415982279, -1.360691122338426;"{""coordinates"": [-1.360691122338426, -5.982075415982279], ""type"": ""Point""}";45267;183;CHEVALERET;Chevaleret;METRO;;A01539;METRO 6;METRO 6-106045;6;398.82877272;263.90811985
-5.982263584031974, -1.360936394571298;"{""coordinates"": [-1.360936394571298, -5.982263584031974], ""type"": ""Point""}";45339;988;CITÉ UNIVERSITAIRE;Cité Universitaire;TRAM;;A01193;TRAM 3a;TRAM 3a-306;3A;357.85357692;235.9591383
-5.981470106852828, -1.3606053268611662;"{""coordinates"": [-1.360605326861166, -5.981470106852828], ""type"": ""Point""}";42772;220;COURONNES;Couronnes;METRO;;A01535;METRO 2;METRO 2-102045;2;417.93584732;360.04592684
-5.981958009334722, -1.3605861157488792;"{""coordinates"": [-1.360586115748879, -5.981958009334722], ""type"": ""Point""}";42869;244;DUGOMMIER;Dugommier;METRO;;A01539;METRO 6;METRO 6-106039;6;416.69715706;281.77244502
-5.982095181105976, -1.3611660262245697;"{""coordinates"": [-1.36116602622457, -5.982095181105976], ""type"": ""Point""}";42981;280;FALGUIÈRE;Falguière;METRO;;A01545;METRO 12;METRO 12-112045;12;322.54071045;264.9519043
-5.981934216395738, -1.3607764352997498;"{""coordinates"": [-1.36077643529975, -5.981934216395738], ""type"": ""Point""}";43072;312;GARE D'AUSTERLITZ;Gare d'Austerlitz;METRO;;A01538;METRO 5;METRO 5-375;5;386.40512295;287.26733107
-5.9821260043832085, -1.360852481384197;"{""coordinates"": [-1.360852481384197, -5.982126004383209], ""type"": ""Point""}";45276;331;GLACIÈRE;Glacière;METRO;;A01539;METRO 6;METRO 6-106053;6;372.51989746;257.23950195
-5.982056690189731, -1.363160962669332;"{""coordinates"": [-1.363160962669332, -5.982056690189731], ""type"": ""Point""}";411365;1023;EVREUX-EMBRANCHEMENT;Evreux-Embranchement;TRAIN;;;GL;GRD LIGNES-472;GL;3.15258602;288.79457105
-5.983375599730046, -1.3588609106008358;"{""coordinates"": [-1.358860910600836, -5.983375599730046], ""type"": ""Point""}";411458;1040;PONT-SUR-YONNE;Pont-sur-Yonne;TRAIN;;;GL;GRD LIGNES-489;GL;680.65647787;39.55933433
-5.983375599730046, -1.3588609106008358;"{""coordinates"": [-1.358860910600836, -5.983375599730046], ""type"": ""Point""}";411473;1043;SAINT-JULIEN-DU-SAULT;Saint-Julien-Du-Sault;TRAIN;;;GL;GRD LIGNES-492;GL;680.65647787;39.55933433
-5.983375599730046, -1.3588609106008358;"{""coordinates"": [-1.358860910600836, -5.983375599730046], ""type"": ""Point""}";411479;1046;LAROCHE-MIGENNES;Laroche-Migennes;TRAIN;;;GL;GRD LIGNES-495;GL;680.65647787;39.55933433
-5.98343760941271, -1.3630862474313636;"{""coordinates"": [-1.363086247431364, -5.98343760941271], ""type"": ""Point""}";411498;1029;JOUY;Jouy;TRAIN;;;GL;GRD LIGNES-478;GL;2.8998977;67.07177249
-5.981564301434099, -1.3616001225666914;"{""coordinates"": [-1.361600122566691, -5.981564301434099], ""type"": ""Point""}";44533;1;PORTE MAILLOT;Pte Maillot;METRO;;A01534;METRO 1;METRO 1-331;1;257.66701616;353.78192963
-5.98195273159479, -1.360624238093421;"{""coordinates"": [-1.360624238093421, -5.98195273159479], ""type"": ""Point""}";58728;1019;PARIS-BERCY;Paris-Bercy;TRAIN;GL;;GL;GRD LIGNES-468;GL;410.6339551;282.95489648
-5.9798450716689855, -1.3611514633266513;"{""coordinates"": [-1.361151463326651, -5.979845071668985], ""type"": ""Point""}";411317;1020;BEAUVAIS;Beauvais;TRAIN;;;GL;GRD LIGNES-469;GL;344.78877339;625.01630369
-5.981230220974298, -1.3605054857015795;"{""coordinates"": [-1.360505485701579, -5.981230220974298], ""type"": ""Point""}";58500;1108;DELPHINE SEYRIG;Delphine Seyrig;TRAM;;A01757;TRAM 3b;TRAM 3b-1606;3B;436.05986848;397.5621061
-5.980813158105628, -1.3616163498124003;"{""coordinates"": [-1.3616163498124, -5.980813158105628], ""type"": ""Point""}";46452;1082;LE LUTH;Le Luth;TRAM;;A01191;TRAM 1;TRAM 1-1033;1;261.71482989;474.1678582
-5.980786365369636, -1.361131186164466;"{""coordinates"": [-1.361131186164466, -5.980786365369636], ""type"": ""Point""}";46331;1074;L'ILE-SAINT-DENIS;L'Ile-St-Denis;TRAM;;A01191;TRAM 1;TRAM 1-1026;1;339.70795875;474.15764355
-5.981476924127292, -1.3607031711847262;"{""coordinates"": [-1.360703171184726, -5.981476924127292], ""type"": ""Point""}";43298;332;GONCOURT;Goncourt;METRO;;A01544;METRO 11;METRO 11-111047;11;402.19390869;359.82147217
-5.982218933606943, -1.3611048581286629;"{""coordinates"": [-1.361104858128663, -5.982218933606943], ""type"": ""Point""}";45322;656;PLAISANCE;Plaisance;METRO;;A01546;METRO 13;METRO 13-114041;13;331.24893942;244.59954703
-5.982280088235218, -1.3612342276443978;"{""coordinates"": [-1.361234227644398, -5.982280088235218], ""type"": ""Point""}";49515;701;PORTE DE VERSAILLES;Pte de Versailles;METRO;;A01545;METRO 12;METRO 12-112035;12;309.97362359;235.95625294
-5.98188202503984, -1.3615192985187083;"{""coordinates"": [-1.361519298518708, -5.98188202503984], ""type"": ""Point""}";44461;751;RUE DE LA POMPE;Rue de la Pompe;METRO;;A01542;METRO 9;METRO 9-109041;9;267.8084048;302.2045291
-5.9815436094408785, -1.3612955957263806;"{""coordinates"": [-1.361295595726381, -5.981543609440878], ""type"": ""Point""}";44857;759;SAINT-AUGUSTIN;St-Augustin;METRO;;A01542;METRO 9;METRO 9-109055;9;306.65646105;354.39570846
-5.981471345147991, -1.3604884361639105;"{""coordinates"": [-1.36048843616391, -5.981471345147991], ""type"": ""Point""}";44864;764;SAINT-FARGEAU;St-Fargeau;METRO;;A01549;METRO 3bis;METRO 3bis-116033;3b;436.65869503;358.81218384
-5.9820036677745785, -1.3611159029331668;"{""coordinates"": [-1.361115902933167, -5.982003667774578], ""type"": ""Point""}";44885;779;SAINT-PLACIDE;St-Placide;METRO;;A01537;METRO 4;METRO 4-104065;4;331.38402466;279.15741032
-5.981675851487307, -1.360768365441181;"{""coordinates"": [-1.360768365441181, -5.981675851487307], ""type"": ""Point""}";45208;780;SAINT-SÉBASTIEN-FROISSART;St-Sébastien-Froissart;METRO;;A01541;METRO 8;METRO 8-108055;8;389.98494591;328.55504332
-5.9815315296842115, -1.3607519328072946;"{""coordinates"": [-1.360751932807295, -5.981531529684212], ""type"": ""Point""}";44617;729;RÉPUBLIQUE;République;METRO;;A01544;METRO 11;METRO 11-109069;11;393.8958112;351.51224464
-5.981571188734581, -1.3608881200738507;"{""coordinates"": [-1.360888120073851, -5.981571188734581], ""type"": ""Point""}";44600;726;RÉAUMUR-SÉBASTOPOL;Réaumur-Sébastopol;METRO;;A01537;METRO 4;METRO 4-104047;4;371.71824449;346.37039155
-5.981520139994786, -1.3608909324155363;"{""coordinates"": [-1.360890932415536, -5.981520139994786], ""type"": ""Point""}";44909;838;STRASBOURG-SAINT-DENIS;Strasbourg-St-Denis;METRO;;A01542;METRO 9;METRO 9-109067;9;371.71912187;354.56719799
-5.981837743925844, -1.3613344138470918;"{""coordinates"": [-1.361334413847092, -5.981837743925844], ""type"": ""Point""}";42182;14;ALMA-MARCEAU;Alma-Marceau;METRO;;A01542;METRO 9;METRO 9-109047;9;297.83164488;307.65476077
-5.981788064599134, -1.3614224295886705;"{""coordinates"": [-1.361422429588671, -5.981788064599134], ""type"": ""Point""}";42359;84;BOISSIÈRE;Boissière;METRO;;A01539;METRO 6;METRO 6-106081;6;284.16510339;316.38745421
-5.981579066897257, -1.3610307429151918;"{""coordinates"": [-1.361030742915192, -5.981579066897257], ""type"": ""Point""}";45101;104;BOURSE;Bourse;METRO;;A01536;METRO 3;METRO 3-103055;3;348.7902832;346.37292481
-5.981707721112986, -1.3607523284724594;"{""coordinates"": [-1.360752328472459, -5.981707721112986], ""type"": ""Point""}";42390;107;BRÉGUET-SABIN;Bréguet-Sabin;METRO;;A01538;METRO 5;METRO 5-105069;5;392.27307129;323.31109619
-5.981606547397243, -1.3614324451111128;"{""coordinates"": [-1.361432445111113, -5.981606547397243], ""type"": ""Point""}";58759;153;CHARLES DE GAULLE ETOILE;Charles de Gaulle Etoile;METRO;;A01535;METRO 2;METRO 2-337;2;284.16658274;345.53342564
-5.982363416341932, -1.36097312684457;"{""coordinates"": [-1.36097312684457, -5.982363416341932], ""type"": ""Point""}";45904;1134;MAIRIE DE MONTROUGE;Mairie de Montrouge;METRO;;A01537;METRO 4;METRO 4-104080;4;351.08303592;220.30339848
-5.980730318723479, -1.3608802284331805;"{""coordinates"": [-1.36088022843318, -5.980730318723479], ""type"": ""Point""}";58637;1132;BAUDELAIRE;Baudelaire;TRAM;;A01760;TRAM 5;TRAM 5-1501;5;380.4244572;480.90570761
-5.98070410967525, -1.3608816421293697;"{""coordinates"": [-1.36088164212937, -5.98070410967525], ""type"": ""Point""}";50681;1131;ROGER SÉMAT;Roger Sémat;TRAM;;A01760;TRAM 5;TRAM 5-1502;5;380.42982889;485.1138424
-5.98064592548059, -1.3608847814410034;"{""coordinates"": [-1.360884781441003, -5.98064592548059], ""type"": ""Point""}";46338;1129;PETIT PIERREFITTE;Petit Pierrefitte;TRAM;;A01760;TRAM 5;TRAM 5-1503;5;380.44160869;494.45554076
-5.98049638323449, -1.3608928505143234;"{""coordinates"": [-1.360892850514323, -5.98049638323449], ""type"": ""Point""}";50687;1126;MAIRIE DE PIERREFITTE;Mairie de Pierrefitte;TRAM;;A01760;TRAM 5;TRAM 5-1506;5;380.46966886;516.87135177
